number of objects(excl. sun):
2
length 365,25 d
print step 1 d
number pf Lie-terms: 12
Log-EPS: -11
minimal step: 1E-11
time  a  e  i  som  Lom  M
0,254620123203285 2,00302599507134 0,100847270054883 1,04919321459859E-6 20,2361660247885 341,18746891344 31,17626756364  
0,257357973990418 1,00000208734374 0,00144476274328297 0,001 2,5720967527025E-14 316,311330177681 136,196883358485  
0,257357973990418 2,00305042038715 0,100851305743197 1,05593790451568E-6 20,3639537118334 341,068064321934 31,5166011936516  
0,26009582477755 1,00000212157315 0,00145656055575747 0,001 2,85016126650817E-14 316,803342258945 136,689000878228  
0,26009582477755 2,00307447325335 0,100855187407766 1,06252400202017E-6 20,4899365665331 340,950359026656 31,8570194020008  
0,262833675564682 1,00000215576436 0,00146825056243315 0,001 2,71112900960533E-14 317,295337473518 137,181135256227  
0,262833675564682 2,00309815819997 0,1008589174702 1,06895388400252E-6 20,6141231028539 340,834345848678 32,197521282078  
0,265571526351814 1,00000218990728 0,00147983191294241 0,001 2,71112900960533E-14 317,787315843033 137,673286470858  
0,265571526351814 2,00312147978467 0,100862498349617 1,07522993286876E-6 20,7365218134436 340,72001760992 32,5381059379017  
0,268309377138946 1,00000222399186 0,00149130376517328 0,001 2,78064513805675E-14 318,279277394049 138,165454495573  
0,268309377138946 2,00314444258546 0,100865932460062 1,08135453361775E-6 20,8571411686839 340,6073671343 32,8787724841271  
0,271047227926078 1,00000225800806 0,00150266528532129 0,001 2,78064513805675E-14 318,771222158091 138,657639298865  
0,271047227926078 2,00316705119394 0,100869222208135 1,08733007113689E-6 20,9759896159999 340,496387248634 33,2195200460415  
0,27378507871321 1,00000229194584 0,00151391564794366 0,001 2,78064513805675E-14 319,26315017164 139,14984084427  
0,27378507871321 2,00318931020909 0,100872369990811 1,09315892770323E-6 21,0930755794116 340,387070783313 33,5603477595459  
0,276522929500342 1,00000232579522 0,00152505403601128 0,001 2,78064513805675E-14 319,755061476097 139,642059090405  
0,276522929500342 2,00321122423149 0,100875378193439 1,09884348067765E-6 21,208407459307 340,279410572761 33,9012547711261  
0,279260780287474 1,00000235954623 0,00153607964096132 0,001 2,50258062425108E-14 320,24695611778 140,134293990976  
0,279260780287474 2,00323279785795 0,100878249187911 1,1043861003803E-6 21,3219936324241 340,173399455705 34,2422402378122  
0,281998631074606 1,00000239318893 0,00154699166274698 0,001 2,78064513805675E-14 320,738834147925 140,626545494773  
0,281998631074606 2,00325403567667 0,100880985330989 1,10978914813628E-6 21,4338424520233 340,069030275247 34,5833033271281  
0,284736481861739 1,00000242671342 0,00155778930988967 0,001 2,50258062425108E-14 321,230695622631 141,118813545721  
0,284736481861739 2,00327494226263 0,100883588962786 1,11505497448079E-6 21,5439622482388 339,966295878777 34,9244432170334  
0,287474332648871 1,00000246010983 0,00156847179952623 0,001 2,50258062425108E-14 321,72254060289 141,611098082862  
0,287474332648871 2,00329552217354 0,100886062405381 1,12018591751391E-6 21,6523613285933 339,865189117722 35,2656590958568  
0,290212183436003 1,00000249336835 0,00157903835745876 0,001 3,05870965186243E-14 322,214369154548 142,103399040378  
0,290212183436003 2,00331577994591 0,100888407961566 1,12518430139545E-6 21,7590479786641 339,765702847146 35,6069501622221  
0,292950034223135 1,00000252647918 0,00158948821820346 0,001 3,05870965186243E-14 322,706181348251 142,595716347662  
0,292950034223135 2,00333572009168 0,100890627913713 1,130052434971E-6 21,8640304628887 339,667829925219 35,9483156249681  
0,295687885010267 1,00000255943258 0,00159982062503725 0,001 3,61483867947378E-14 323,197977259468 143,088049929279  
0,295687885010267 2,00335534709493 0,100892724522758 1,13479261052061E-6 21,9673170254984 339,571563212555 36,2897547030633  
0,298425735797399 1,00000259221887 0,00161003483004245 0,001 4,17096770708513E-14 323,689756968455 143,580399705013  
0,298425735797399 2,00337466540905 0,100894700027292 1,13940710262218E-6 22,0689158915686 339,476895571444 36,6312666255141  
0,301163586584531 1,00000262482841 0,00162013009415497 0,001 4,17096770708513E-14 324,181520560251 144,072765589868  
0,301163586584531 2,00339367945406 0,100896556642746 1,14389816712209E-6 22,1688352681768 339,383819864968 36,9728506312701  
0,303901437371663 1,00000265725161 0,00163010568720911 0,001 4,44903222089081E-14 324,673268124584 144,565147494159  
0,303901437371663 2,00341239361422 0,100898296560669 1,14826804020575E-6 22,267083345658 339,292328956023 37,3145059691244  
0,306639288158795 1,00000268947894 0,00163996088798078 0,001 5,28322576230783E-14 325,164999755903 145,057545323485  
0,306639288158795 2,00343081223588 0,100899921948099 1,15251893756168E-6 22,3636682989489 339,202415706257 37,6562318976111  
0,309377138945927 1,00000272150094 0,00164969498423125 0,001 5,56129027611351E-14 325,656715553353 145,549958978749  
0,309377138945927 2,00344893962554 0,100901434947006 1,15665305363253E-6 22,4585982890121 339,11407297492 37,9980276848986  
0,31211498973306 1,0000027533082 0,00165930727275024 0,001 5,83935478991918E-14 326,148415620714 146,042388356223  
0,31211498973306 2,00346678004807 0,100902837673811 1,16067256094729E-6 22,5518814643328 339,027293617648 38,3398926086823  
0,314852840520192 1,00000278489138 0,00166879705939878 0,001 7,22967735894756E-14 326,640100066368 146,534833347579  
0,314852840520192 2,00348433772519 0,100904132218978 1,164579609529E-6 22,6435259624808 338,942070485175 38,6818259560731  
0,317590691307324 1,00000281624119 0,00167816365914859 0,001 6,95161284514188E-14 327,131769003311 147,027293839875  
0,317590691307324 2,00350161683405 0,100905320646665 1,16837632637282E-6 22,7335399117292 338,858396421987 39,0238270234849  
0,320328542094456 1,00000284734845 0,00168740639612511 0,001 7,50774187275324E-14 327,623422549041 147,519769715674  
0,320328542094456 2,00351862150604 0,100906404994439 1,1720648149894E-6 22,8219314327253 338,776264264924 39,3658951165212  
0,323066392881588 1,00000287820401 0,00169652460364533 0,001 8,06387090036459E-14 328,115060825619 148,012260852973  
0,323066392881588 2,0035353558257 0,10090738727304 1,17564715500899E-6 22,9087086402066 338,695666841734 39,7080295498594  
0,32580424366872 1,00000290879882 0,00170551762425842 0,001 9,73225798319864E-14 328,606683959543 148,504767125339  
0,32580424366872 2,00355182382979 0,100908269466204 1,17912540184195E-6 22,9938796447543 338,616596969587 40,0502296471347  
