number of objects(excl. sun):
2
length 365,25 d
print step 1 d
number of Lie-terms: 12
Log-EPS: -11
minimal step: 1E-11
time  x  y  z  vx  vy  vz
0 1 0 0 0 0,0172106978476658 3,0038334403817E-7  
0 1,8 0 0 0 0,013447499336187 0  
0,235455167693361 1,47406576687686 1,08667389375318 9,37705805861145E-9 -0,00727882806346577 0,0110653072446779 2,23655668274621E-10  
0,238193018480493 0,0744637440017708 0,998151831965007 1,74210359043715E-5 -0,0171458587495005 0,00129630234864701 2,26247440875232E-8  
0,238193018480493 1,46675142401555 1,09771293907396 9,60144680827582E-9 -0,00734978482952412 0,0110127048696044 2,25113382486969E-10  
0,240930869267625 0,0573077421133831 0,99930080334909 1,7441089238037E-5 -0,01716530111144 0,00100158643767876 1,74809810825905E-8  
0,240930869267625 1,4593663434171 1,10869914715643 9,82726800296133E-9 -0,00742030299940056 0,0109596334874249 2,26520635200562E-10  
0,243668720054757 0,040134830405344 1,00015491138321 1,74559962354016E-5 -0,0171796776439055 0,000706590157400766 1,23323247100807E-8  
0,243668720054757 1,45191096528428 1,11963205115535 1,00544714136245E-8 -0,00749037936838775 0,0109060974256279 2,27877893088977E-10  
0,246406570841889 0,0229500766923639 1,00071391923363 1,74657527629369E-5 -0,0171889846258973 0,000411400587632525 7,18029479955625E-9  
0,246406570841889 1,44438573299911 1,13051118856421 1,02830072829819E-8 -0,00756001078274299 0,0108521010341092 2,29185632798865E-10  
0,249144421629021 0,00575855176167516 1,00097767716814 1,74703562073228E-5 -0,0171932198334148 0,000116104847312006 2,0264118633257E-9  
0,249144421629021 1,43679109307179 1,14133610123728 1,05128263348972E-8 -0,00762919413981728 0,0107976486844172 2,30444339791177E-10  
0,251882272416153 -0,0114346721240238 1,00094612258231 1,7469805475906E-5 -0,0171923825394963 -0,00017920993124112 -3,12780335274764E-9  
0,251882272416153 1,42912749508961 1,15210633541091 1,07438797826482E-8 -0,00769792638817253 0,0107427447689987 2,31654507259027E-10  
0,254620123203285 -0,0286245227234434 1,00061928 1,74641009967083E-5 -0,0171864735138174 -0,000474456628045006 -8,28083031813611E-9  
0,254620123203285 1,42139539166563 1,16282144172402 1,09761193361482E-8 -0,00776620452768706 0,0106873937004491 2,32816635118025E-10  
0,257357973990418 -0,0458059293129551 0,999997261048161 1,74532447179878E-5 -0,0171754950218468 -0,000769548161150329 -1,34311491661048E-8  
0,257357973990418 1,41359523838733 1,17348097523789 1,12094972081925E-8 -0,0078340256096493 0,0106315999107643 2,33931229065071E-10  
0,26009582477755 -0,0629738241817787 0,999080264406006 1,74372401073509E-5 -0,0171594508235623 -0,0010643975123026 -1,85772411416034E-8  
0,26009582477755 1,40572749376516 1,18408449545519 1,14439661197962E-8 -0,00790138673683978 0,0105753678505961 2,34998799701809E-10  
0,262833675564682 -0,0801231441256663 0,997868575728463 1,74160921504165E-5 -0,0171383461717265 -0,00135891775256454 -2,3717589048461E-8  
0,262833675564682 1,39779261918103 1,19463156633825 1,1679479304686E-8 -0,00796828506360138 0,0105187019885108 2,36019861719043E-10  
0,265571526351814 -0,0972488319386424 0,996362567544082 1,73898073490344E-5 -0,0171121878097254 -0,00165302206789109 -2,88506776957541E-8  
0,265571526351814 1,38979107883669 1,20512175632664 1,1915990513006E-8 -0,008034717795898 0,0104616068102509 2,36994933138644E-10  
0,268309377138946 -0,114345837902365 0,99456269912738 1,73583937190571E-5 -0,017080983968969 -0,00194662378464949 -3,39749943432163E-8  
0,268309377138946 1,38172333970209 1,21555463835392 1,21534540142919E-8 -0,00810068219136158 0,0104040868180004 2,37924534609582E-10  
0,271047227926078 -0,131409121272667 0,992469516345685 1,73218607876667E-5 -0,0170447443658574 -0,00223963639507715 -3,90890291455617E-8  
0,271047227926078 1,37358987146371 1,22592978986377 1,23918245997681E-8 -0,00816617555932767 0,0103461465296532 2,38809188754922E-10  
0,27378507871321 -0,14843365176285 0,990083651480577 1,72802195902587E-5 -0,0170034801983126 -0,00253197358266981 -4,41912755955921E-8  
0,27378507871321 1,36539114647282 1,23624679282532 1,2631057584015E-8 -0,0082311952608595 0,0102877904780863 2,39649419566744E-10  
